16151:37190,14560,15122,6395,2163,5581,109,786,521,380
16167:28325,3471,24502,1066,49660,76028,84295,3463,13368,1791
16169:2326,27082,116995,1050,118775,34744,29433,12760,29813,68689
16185:24568,98935,35840,80312,6992,66693,4851,14472,42057,113979
16186:83268,36235,21820,18237,16799,109653,118599,78249,2838,98
16187:7861,19087,24843,53988,10648,10902,330,13312,98848,23574
16192:19244,71185,106355,15012,70659,76008,2344,5322,36401,23317
16217:102594,62566,48465,64022,7727,28400,2888,7180,36151,17794
16231:102594,8860,26847,9874,5480,19699,2882,14748,2318,3601
16233:22437,9538,6547,14197,13607,18910,22944,50581,37572,71481
16234:36670,117498,44231,44805,35288,26376,47304,13169,54605,53483
16235:17,302,654,76,616,58,8,866,84,29
16238:67525,16961,122964,110414,91295,84301,58159,83143,96046,101056
16256:8988,115205,67895,98747,66853,120799,17480,55960,99152,71596
16269:39371,29900,11836,12569,71961,909,76199,24991,122002,121857
16277:108599,36807,10295,5729,16390,119683,573,23553,112144,87919
16287:6247,49726,62233,52455,77710,77190,36151,114475,89560,44898
16292:2316,356,57352,56210,303,11975,5575,1102,1937,17
16297:60085,95600,80267,110762,30768,82897,84140,5642,105529,29470
16301:294,109214,27211,10456,21459,6249,5459,5650,2022,720
16302:102652,7333,12776,8095,49233,65992,117987,58033,41220,5340
16305:510,47617,15606,1806,645,32817,20822,11524,10455,1023
16309:1896,10295,11053,136,7166,294,6353,108599,67829,36807
16329:90860,122768,121164,113136,82805,97901,54380,101993,113795,88844
16330:19614,58529,2077,107658,22879,317,54372,1222,7172,10592
16335:2345,278,32199,55562,14761,15676,29732,7623,9035,14906
16337:94901,53221,10602,2846,98307,72817,97395,11995,28590,76
16338:34883,999,60742,98967,107431,54680,8919,81765,13239,8776
16352:19233,83636,720,47525,138,9346,13510,4542,7943,1955
16380:17,302,654,76,616,58,8,866,84,29
16388:16922,14728,46515,6461,10856,1749,99520,73892,70357,100473
16411:33763,1539,82038,63663,90185,110895,67725,87875,93087,99010
16422:7970,9618,59506,1181,58250,23874,8232,84,6243,302
16447:21820,109804,52912,104905,10209,22134,57074,30441,535,6317
16449:110875,63553,6502,102698,31453,112371,48746,84624,47045,99160
16465:13411,67812,56719,92592,30753,83752,34777,83982,70142,73891
16467:38295,116508,5494,79924,108161,106813,14016,22364,48037,46337
16474:110711,41207,47380,106189,95104,82773,25797,70222,85672,23754
16493:23045,51111,10892,15510,117553,16485,25127,56113,35658,69765
16495:26339,5638,51809,386,64510,19890,24081,12874,57902,41899
16515:6202,3103,13091,4078,122964,49726,62233,61278,52455,118955
16522:8788,17934,49722,84526,33748,58974,11643,5465,13083,36575
16524:39403,16802,89549,47917,78826,87581,56124,28938,5494,122644
16525:39162,37600,104212,58274,100670,80254,75346,116110,62170,16216
16530:7491,3937,20405,123185,29189,49333,17191,84361,1168,76
16531:114414,100764,85273,91270,17705,11244,108833,88757,3248,27102
16532:2104,51327,68970,64247,30406,58342,6904,75167,68406,12445
16552:47293,66302,44634,63798,10986,21548,66844,31603,71421,72560
16553:32160,2512,3493,37189,10455,53744,2403,3588,182,944
16554:35630,3588,5672,53504,2512,78856,109585,86944,73427,80922
16558:52594,11022,20127,45217,105908,36374,16200,47912,23540,97147
16568:1023,2068,7578,121437,998,32235,57905,521,3373,14814
16628:48596,13918,30348,5785,5387,2373,18749,3613,55657,13842
16639:22033,8891,15217,39616,117157,96400,106817,102504,21204,11470
16640:55521,20774,57240,13285,14684,47806,5740,875,10733,2345
16641:2570,1762,1102,2345,14761,15676,29732,7623,14906,6977
16642:2852,67283,2015,46547,52098,69933,79521,120704,37740,12360
16643:78068,8213,59987,19552,118672,10702,1827,45553,1598,2203
16666:118783,49726,62233,118775,52455,77710,106903,77190,36151,39257
16667:60855,55663,118577,92621,109701,115394,58853,44386,56648,122201
16674:5347,61772,7508,26352,121331,72493,2108,6275,18012,1762
16679:65130,33979,108675,40305,37182,14576,39181,120367,94070,39294
16710:105952,40628,65557,55369,78980,25556,23299,62374,36457,117183
16714:93,56465,32528,45009,8205,78446,5022,1376,3937,670
16775:32351,68717,48208,8,5767,21621,2041,91791,4508,54477
16776:4221,2578,1348,40489,19757,4106,3429,510,4288,57074
16796:370,1957,18106,40269,1131,8789,375,14328,810,13901
16799:60716,72214,55146,2539,2292,109446,62114,2673,122598,96249
16812:15376,2539,26376,85812,21204,28977,24450,8891,24733,8713
16815:52391,58356,70798,23113,3224,84100,20356,98848,23574,29828
16833:11401,62840,39936,58979,28275,120063,49503,103722,46230,109658
16838:30156,118827,24285,20477,54234,8,63084,25491,1535,3775
16839:58529,3751,3203,109399,5581,26339,27031,2345,31908,19037
16858:58796,52677,6205,97054,102988,92633,19001,70999,16310,99440
16859:79924,108161,106813,14016,22364,46337,67555,89318,95425,12431
16860:77518,39418,109245,3348,116410,58782,66113,98679,1387,8
16878:17390,72994,54981,8964,22134,35589,30074,4619,13069,2517
16887:3233,944,42352,3326,14464,1359,20195,29348,19696,24408
16890:9617,32880,9846,2046,8166,925,4802,14047,1955,1512
16891:113780,114712,70970,80530,23040,59643,110656,100645,25581,88477
16896:7305,11989,5812,75538,87110,36458,60085,95600,61735,80267
16898:96618,23768,78387,17,302,654,76,616,58,8
16918:12396,99978,90678,81826,77674,79558,28247,110448,101968,113686
16926:28906,5581,83198,31908,23333,2163,57030,16593,2345,20916
16929:1109,5189,100692,72187,17674,33419,34912,25818,43489,330
16945:45544,116589,80096,106836,47041,106500,3122,8757,40670,8
16954:50197,31901,16311,19813,41190,5572,11415,121331,72493,2108
16961:64054,71353,25575,20067,8301,7578,44079,366,311,5414
16972:20417,17,302,654,76,616,58,8,866,84
16980:25481,11626,238,9566,55431,110875,58979,28275,120063,58520
16983:108599,76884,36807,5729,16390,119683,25174,121331,72493,2108
16993:34234,82424,89144,36939,79984,9610,97889,4326,47801,86041
17006:11344,250,5610,29,101754,53071,30107,34773,116524,13526
17007:80239,118911,7970,4351,21735,75207,114453,105762,109349,5130
17008:20701,7739,447,110319,18022,35507,1152,2429,1521,3274
17020:12244,5947,92752,1299,534,2368,99291,4662,925,51375
17034:28735,116449,1164,44709,80581,69629,51644,11322,72200,46470
17053:1783,37600,2668,11036,7166,117453,5708,115887,138,109171
17056:47017,14768,51115,2345,69455,13512,7578,1786,8527,33417
17074:13696,5001,32570,103341,37082,80752,45869,87459,76257,80854
17079:94542,58011,115828,278,354,8,79625,100305,2500,1435
17097:4368,95286,100002,77801,119174,103872,19559,55064,64119,71501
17099:22917,87873,878,238,110875,112144,63553,46822,120376,122685
17115:88623,8781,17131,24707,29491,59038,9979,85984,702,99483
17116:20245,62612,52498,47566,12705,108398,23618,72485,106087,19401
17117:294,7965,10752,17131,24707,81916,4342,25647,138,1099
17118:30387,79942,8194,37121,6840,41829,2578,1348,2316,14998
17147:81336,15560,45288,20927,44628,119628,115790,69527,49499,26911
17154:38859,90537,120731,42610,75516,23084,66745,62225,105264,34931
17158:54685,83455,115334,3765,65729,25051,61656,25867,7862,74391
17159:16654,1155,7140,2618,60391,91373,6058,48746,37200,27181
17164:29290,41249,95778,65324,48734,40924,46949,114315,9686,57518
17165:70916,497,9151,1089,7123,81389,40710,64640,57973,75861
17178:48931,97802,53740,88883,54993,69662,104252,92638,95162,89225
17191:57839,47994,73727,28737,69468,18867,34270,810,87230,82516
17193:68863,90489,11661,48865,64542,12198,41203,178,52788,64118
17195:294,2163,47525,5581,26339,20056,9104,3387,3842,615
17208:120518,80736,805,61504,13389,32694,1754,11841,77581,337
17241:109,2163,57030,14560,37190,5581,786,138,380,1155
17243:80760,20890,102463,68870,64563,43769,54286,61472,77010,58699
17251:71865,2351,7623,95878,10622,44486,38375,47921,64385,51818
17254:7983,109477,32402,64171,107675,26104,78768,60814,36391,111195
17266:100771,47380,106189,95104,82773,25797,70222,85672,23754,45116
17267:23333,109,2163,786,57030,14560,16593,5581,521,386
17272:13739,7222,4221,31812,20199,2316,43718,3214,20932,1550
17278:4273,1959,110895,99010,88178,48369,22136,61758,122473,116791
17279:603,25481,35227,55415,10180,15506,16905,42355,37089,267
17285:70344,1679,8,78240,76,6030,16828,5017,5966,13287
17297:1930,108542,121088,47359,79924,108161,106813,14016,22364,46337
17328:44237,93,19907,7491,1764,20405,15720,3937,32,7123
17358:56322,11955,94024,37636,75650,107605,6880,4221,68562,4708
17363:13832,28755,11848,14073,73463,27921,110475,34044,5894,11759
17378:43006,5292,89419,14255,15190,1419,17,302,654,76
17412:65056,45469,94618,89220,8,1155,1435,13917,76,8151
17415:112220,4828,49618,9018,50897,20387,54929,109824,3815,28633
17418:11633,2116,30735,88331,66977,3377,6491,13380,6582,31886
17426:109446,58958,42636,68856,99957,9627,80284,15095,98470,74796
17440:11456,58836,49245,23117,4487,5922,23574,115688,9627,27730
17448:97351,42479,69325,4589,96620,33920,834,1131,10886,176
17461:20281,1076,21095,3164,7524,78598,62081,1973,16961,14311
17473:49722,64054,2117,12404,21650,65585,17033,7980,2200,7667
17474:114129,56414,73089,37273,21435,113445,18562,66697,10922,86869
17475:1896,57074,30441,102046,109798,38471,7222,11053,83528,52005
17477:42336,20879,112144,13087,34000,7375,4991,4353,8796,120225
17484:81656,8,4650,2739,89499,30259,34582,7334,6210,353
17492:6353,3429,1001,7166,4828,32848,9838,7989,9449,70518
17498:87919,54225,119480,110110,57788,11903,13809,72904,59425,105963
17499:21279,68259,15095,93431,52994,4938,5670,43688,2911,68215
17513:7491,93,112144,46822,120376,90386,57126,15720,11225,58720
17522:3990,10254,54216,18122,14593,1389,14328,3407,24502,90488
17528:102262,85290,110640,61526,83980,76659,89317,55987,68815,84864
17530:14841,5581,43718,109532,5638,12269,38903,5605,3635,25957
17547:84295,13395,18788,236,76409,67287,12253,7022,101233,76121
17549:11401,11281,62840,39936,71157,56860,63444,81619,86660,75962
17551:71247,967,6793,891,10229,1162,16303,60079,37920,24665
17556:8453,3339,111994,44401,70,8586,5890,91863,26162,3819
17562:33745,53,116230,6103,22944,90507,14870,3326,92532,4882
17576:72397,118964,26987,47188,31045,6311,39127,5975,34690,67525
17579:121705,8312,12492,90615,53025,3502,14855,11574,121851,82282
17591:98848,23574,29828,90015,94850,22115,6921,38343,23905,51273
17592:14109,47876,3376,2068,25733,1965,1131,98,8111,73461
17606:26339,49718,9870,2108,29156,41441,19524,1527,4106,5450
17620:87220,74817,1638,109171,86964,82410,63479,72994,110121,20890
17624:61772,5347,4173,1762,84,69793,95175,31101,2570,37032
17625:109328,22531,66382,94724,64018,66128,26476,21508,6123,75819
17626:5581,9332,31908,5268,86031,5445,35934,3424,366,15122
17642:115295,44726,73276,106626,90812,16131,3730,1120,86286,60648
17653:119864,1592,97552,88458,42209,91247,75398,95435,795,22754
17671:7558,91943,14728,23010,105088,6393,7792,1009,83392,70132
17688:3407,1066,1551,32546,31076,20067,54216,18122,8211,3085
17689:44984,5649,40293,2931,26765,31901,13180,2021,114781,40258
17695:113729,6288,43178,28240,23697,2359,5117,3789,5771,1066
17716:27339,94308,83315,48319,73389,44984,117344,5649,95454,78874
17731:83875,21666,17,302,654,76,616,58,8,866
17749:358,30107,116524,77604,43874,34366,14072,42291,75709,118590
17753:16593,2163,5581,31908,23333,57030,2077,17005,107658,70710
17779:190,303,1102,138,15573,54571,87220,74817,1638,86964
17792:41577,77139,65036,122849,75593,81513,95717,120641,74536,115352
17798:28933,31438,68070,3361,7590,46806,86493,108625,108151,29918
17810:36222,49007,44550,93981,3808,36507,6311,1533,3661,1644
17812:1023,944,14912,22250,68176,3493,84413,46208,15606,121331
17813:84549,84205,78784,49546,57488,120942,81487,67071,19025,94708
17831:21825,56263,92830,32614,90575,43043,70446,17348,58986,80071
17844:1155,109532,3635,85487,956,2845,59573,1330,32346,13969
17863:21875,17,302,654,76,616,58,8,866,84
17867:58979,28275,120063,49503,103722,46230,109658,69426,74982,9821
17869:48789,22796,50763,64408,20226,91529,48240,23361,9486,19138
17890:43375,39168,361,92648,105409,104369,10947,72059,48973,67254
17897:6873,8737,58529,294,27211,10456,22879,45258,18319,2148
17905:18127,26481,112472,118976,39807,99623,92463,46608,120095,117827
17919:23574,66977,83779,111369,10733,110803,62742,114270,51327,40487
17921:21799,60905,32616,71995,367,6127,138,19092,61163,109830
17922:77801,10955,74144,15806,17382,113038,73007,22115,16912,9332
17925:61753,77755,88472,95610,37608,118518,94886,58875,105322,93776
17926:1973,102657,22281,9545,11210,26039,116325,76028,56580,3537
17936:58979,28275,120063,49503,103722,46230,109658,69426,74982,9821
17937:106927,114494,34620,21332,94577,80550,95894,57216,114605,90915
17972:14904,4600,95326,1477,20124,112523,28262,44960,101416,63200
17974:116053,5581,68863,28888,31835,3842,3661,121346,67596,1845
17993:24164,15122,74420,110296,105240,85564,47287,79330,32695,10900
18005:107018,74796,109645,49680,97502,90854,22124,75813,114488,35486
18030:11843,278,2570,138,1762,1102,52039,4338,5445,20631
18039:8135,119737,111826,28629,121551,34409,15846,22695,12752,110038
18042:2904,88715,901,2953,3775,97967,2273,17164,77170,5819
18046:2145,25034,86886,111750,29843,1644,1131,38371,115713,107032
18068:79924,108161,106813,14016,22364,77160,46337,67555,89318,95425
18070:4513,50902,28903,70379,39086,99962,45220,71626,92626,18703
18089:22243,49726,62233,52455,77710,77190,36151,114475,89560,44898
18090:19794,18707,10351,81290,33033,82733,120695,51845,33762,61223
18101:79125,80518,57062,103722,29962,25359,66912,36594,118955,25522
18123:105877,53607,96705,18723,8,76,1475,22323,6491,122710
18127:1784,22917,7210,113913,2717,229,8066,108860,11754,122685
18133:43247,23446,49103,3369,8,8691,7179,17164,119,1065
18146:27834,11730,9627,80530,61725,112900,5471,62682,41914,14835
18147:439,1187,278,48,899,13772,5638,57074,30441,16206
18163:332,32639,115987,24282,51082,10758,21069,39428,14235,99817
18165:1684,23853,302,10420,75207,15790,114453,71481,77900,37572
18166:26005,353,24568,108107,17178,114661,6662,90765,39701,97575
18182:29918,56175,30929,36101,33979,12863,115839,5444,57291,105264
18186:35569,3744,40438,1111,14464,573,3791,10965,76293,108055
18187:32972,67093,78240,3652,80476,17401,78771,55014,106074,29977
18195:100697,83314,90,97465,43426,807,99401,63314,60537,86667
18200:1749,109442,7305,61651,5812,87110,21549,31654,120882,12364
18204:177,103120,11497,22611,50583,30379,80786,38850,73238,22655
18208:59243,85459,3214,73759,103812,82332,119552,9497,88074,27634
18209:27473,55814,99772,24691,15501,62724,102044,96458,96523,120151
18211:20552,65667,82556,87354,121743,71626,105907,8165,71890,44613
18212:5729,5006,76028,84326,102776,49722,82012,5393,33084,23517
18261:71764,106016,5328,17,302,654,76,616,58,8
18272:17,302,654,76,616,58,8,866,84,29
18273:27290,111762,3775,641,378,11535,96027,34841,49140,14955
18284:7974,16728,53421,326,4106,41441,23419,14286,1086,96783
18306:1731,162,510,7578,94039,53322,37739,51649,5581,26339
18311:25305,8487,32521,29435,49660,61635,8453,1139,14348,67045
18316:85077,38766,85496,73150,44801,94176,876,37610,7699,7153
18322:189,19524,1527,5450,2880,4568,92829,20806,117033,23191
18334:121705,8312,12492,90615,53025,3502,14855,11574,121851,82282
18337:93,15720,14705,122957,7375,23266,250,112144,46822,120376
18360:19378,110156,50797,77502,62355,12088,115898,19736,17316,700
18365:24706,17401,8299,70556,65057,26225,34846,20254,822,15376
18384:591,30387,8194,37121,6840,70960,113933,37485,17442,87647
18392:18401,3429,1001,4828,4221,2578,1348,6400,6439,40489
18394:58929,71859,37134,73263,4982,93380,22156,4046,51291,104065
18404:19907,58520,23632,9286,40677,15004,52872,80863,3990,20690
18405:50013,108777,37251,46467,68698,483,726,14964,85398,396
18411:974,36606,22,51385,45920,92586,57839,89327,60774,76035
18416:70240,30991,54017,2316,3484,77092,45147,10610,111892,5069
18417:75531,60605,8845,88224,5237,301,1086,74477,54327,79500
18433:61753,77755,88472,95610,37608,118518,94886,58875,105322,93776
18491:26096,6395,8,63020,1791,3423,19377,2525,22191,967
18496:110250,5894,11759,24778,23239,719,12571,98339,83191,14739
18505:5160,19417,73441,36317,76689,106620,4292,11973,1501,10369
18510:3751,654,47380,106189,95104,82773,26517,25797,70222,85672
18525:84433,17,302,654,76,616,58,8,866,84
18545:44785,16056,4542,19912,1955,42,1603,39537,58324,3297
18561:41064,4106,3517,3088,17,45678,88128,116326,32154,6186
18571:97,4221,2316,14998,59987,114373,2371,1876,20916,118127
18616:4221,2988,1550,83239,19757,4106,4500,70865,510,24203
18639:15122,521,6395,786,16593,1155,4828,2416,5581,1456
18648:440,68146,67652,120882,12364,117835,49369,19001,34973,33884
18657:32591,1973,22281,9545,107894,26039,59662,45357,19204,3537
18663:28351,15615,6073,61134,86327,82593,29062,103077,86692,98506
18666:15720,878,7491,93,3937,43517,1069,670,20405,112144
18686:34070,7491,93,109,46992,12868,115898,117,53110,521
18690:7210,817,20913,49817,10175,8066,3689,1902,32960,11754
18697:69349,1435,88569,9216,27241,25662,15156,1991,3704,66817
18698:110078,99578,68091,17687,107962,18354,40255,9742,26207,12995
18707:85630,39330,116032,94017,95432,2405,52395,39911,11935,17
18709:6395,16593,138,1155,5581,15238,9332,31908,5268,10254
18711:107411,107341,108983,23246,91379,110776,109314,7037,121821,102973
18712:75801,15854,78967,110891,62964,92352,55796,34537,51694,24117
18713:100357,35398,42756,58808,98890,96378,55944,23289,121079,22074
18766:4563,2578,7989,4255,70019,4221,27822,2316,43718,68649
18810:7166,30250,79409,9838,18389,32199,29991,72562,48206,12629
18815:3214,7675,11194,2704,6590,7667,19614,60072,3789,1066
18823:42803,4288,8678,3884,112476,1348,190,9332,119658,510
18827:47506,12376,93148,26879,70808,83559,399,2717,2492,7887
18836:115441,58700,113320,64678,4368,1866,116,749,188,53452
18845:3214,4699,5424,4262,1937,16092,13688,14142,2170,20405
18852:91373,1155,48746,39651,66797,5895,87239,37200,67459,120342
18885:38464,114357,100867,20361,30422,98734,61076,113421,58341,96715
18887:709,23490,17,302,654,76,616,58,8,866
18901:7989,37636,2578,4563,99227,12162,75650,70019,9372,97081
18944:17326,98498,120400,67153,75946,48792,8028,70988,26753,38403
18965:9788,33912,50319,58680,2068,117872,59514,44080,111327,102522
18999:20056,72522,31063,6759,86607,5741,138,85776,38237,1168
19001:105793,45615,41994,6908,34289,4828,2578,7989,24203,954
19006:122805,53419,37629,117183,113895,48703,502,96846,52535,13093
19010:21544,31783,17,2578,7989,4563,70019,13069,5393,2988
19019:294,58529,109399,2077,107658,16987,24645,14129,54110,3511
19022:32521,13197,60085,95600,80267,110762,30768,10969,82897,84140
19025:112144,46822,120376,90386,76,57126,15720,11225,58720,7902
19030:43769,54286,36000,112311,15645,70,112462,8183,17883,122213
19032:93,122207,59438,1376,7491,50984,15720,8541,13660,32528
19043:58979,28275,120063,49503,103722,46230,109658,69426,74982,9821
19046:97380,74069,9383,110825,25787,53924,17,302,654,76
19048:2233,19757,1374,4288,16196,20680,4413,13599,346,2872
19049:2203,22961,107494,52047,26020,23604,63757,8383,106739,42411
19050:35630,118177,109585,86944,73427,94934,91320,18904,93308,10542
19051:3115,3751,112422,39604,13643,15326,3476,23995,210,19615
19062:61303,50147,2168,63603,23847,65562,78500,9913,8634,18124
19065:19092,113780,109830,41777,8776,42636,294,13772,62526,99957
19069:36726,6484,42503,15335,55419,24145,53403,6453,62175,2287
19070:58433,18009,40301,36413,43233,29298,90623,31238,54576,43096
19094:44795,44540,82936,62330,4239,8,2979,29236,1435,4536
19095:9751,77840,23828,20060,50080,44574,63042,31646,42858,24915
19096:83392,14314,1039,73892,100473,23469,46196,53824,25923,90193
19097:20891,90271,48307,88703,106927,114494,34620,21332,94577,80550
19102:2316,23995,4351,78873,333,645,75207,114453,11836,55335
19129:58017,103239,95978,112581,56175,24300,118998,118077,9066,91715
19130:11762,730,48596,13906,12874,62404,5785,33598,5387,18749
19144:38675,2095,17562,59436,63841,21493,9127,44215,47918,3487
19148:50871,120821,36619,119517,57422,47616,79618,108434,73961,69579
19156:87246,2567,8,294,15199,979,4292,83408,3484,4254
19163:4459,72945,33905,33796,55703,53403,88339,62175,2287,80161
19165:11047,68096,39450,7578,78525,7424,47714,10695,3661,54948
19174:35750,14785,48703,50414,11715,62,13557,6040,122805,53419
19176:29839,96079,51667,20868,48265,24835,2071,28980,19419,11785
19178:89008,74038,53016,54551,12216,56414,47926,38891,32623,79096
19184:28955,22243,18003,4886,85114,40907,54100,35950,70255,55678
19185:30797,34135,37413,37602,3147,38470,43310,6759,58845,11526
19198:22917,14565,5268,1131,17508,4481,17329,1644,1155,61901
19199:97091,2416,851,50589,10442,16461,18082,24581,4755,31193
19240:875,41314,36407,10074,22337,57992,2162,3889,101457,1057
19241:346,20932,32008,105211,20680,2484,78508,7003,2224,10410
19243:18364,1512,2046,925,13289,53566,30082,82496,15907,1845
19244:251,34941,17532,22267,37929,5930,294,4254,1991,8178
19246:4068,1550,37223,20613,4500,74512,3429,40538,4288,3635
19259:45778,108416,117821,26245,45658,42456,100192,113052,78321,84294
19262:49320,66611,19851,73181,51485,31046,45163,2219,117002,30106
19265:41728,98172,32493,1475,6103,102630,190,4338,29021,3429
19276:115058,4820,596,5991,2953,1535,3775,2273,483,28043
19277:661,109446,68856,25359,47597,60428,73747,952,35630,71641
19304:17,302,654,76,616,58,8,866,84,29
19307:42756,113310,58597,23289,98230,61247,60287,109271,74001,58808
19308:2570,93,1762,14894,84,5905,26778,17934,1101,98288
19309:1057,1913,9012,1195,2265,875,2162,14912,32170,77240
19320:2307,22633,4459,85970,28198,90894,26618,95707,11836,92568
19328:50871,120821,36619,57422,47616,79618,108434,73961,69579,17841
19343:93612,61118,17,302,654,76,616,58,8,866
19354:32837,97714,86044,116949,25000,42429,23006,42991,18540,11824
19355:62533,33780,1131,1644,115987,24282,51082,10758,39428,14235
19356:63060,30555,35681,82483,57880,4028,35526,120018,115245,25701
19357:16387,56511,103559,122115,30455,28262,50980,41078,44960,96046
19400:4221,1348,19757,4106,4288,24203,2326,15200,2484,57909
19405:54903,10333,12009,61649,39302,8681,6467,17,302,654
19410:61936,119823,95326,32646,58979,54201,109254,28275,120063,49503
19422:93,66718,112144,46822,120376,90386,57126,15720,11225,58720
19433:58979,28275,120063,49503,103722,46230,109658,69426,74982,9821
19434:24849,1109,37710,4633,14875,194,15741,47413,14653,64640
19443:60332,87407,1883,11923,110999,8439,14069,33901,11053,90356
19444:1109,194,44382,95996,3013,101927,22411,103110,47413,14653
19446:53,11173,48,4299,43662,8224,5176,15242,12133,891
19447:12090,59746,128,10759,24672,967,11307,22518,67166,58836
19448:80224,12642,91773,29280,99008,31124,9415,69474,14585,41148
19452:4338,356,138,14998,7577,10410,38028,6096,70945,9996
19462:120107,17713,19803,9567,12174,50480,40184,15873,11609,60094
19463:73389,95454,78874,118437,26823,102842,33981,117459,101765,32293
19467:190,303,1102,138,15573,54571,87220,74817,1638,86964
19468:93,24824,29221,58741,52228,709,89143,94289,3895,5022
19475:330,99194,8797,7264,7861,10648,1109,5189,100692,72187
19476:121414,16021,79106,603,81306,10414,85056,61725,2195,12645
19482:26339,85756,23472,386,69591,21507,18215,6189,41936,5397
19498:39333,52119,10134,31138,1586,68903,54002,121483,79705,102784
19503:122952,17699,90616,114402,68861,15080,36399,69244,11559,3043
19517:12269,14841,38629,31879,27049,57285,90903,71626,112287,99664
19528:14251,99304,86459,70108,39615,45572,72186,77572,113378,120455
19541:109205,76255,61449,73623,84171,2006,53403,62175,2287,102898
19544:8,1973,1983,79085,2583,42211,25649,1155,89,1535
19549:20057,1759,89361,75914,106583,15194,115401,4396,33996,121183
19554:15395,2447,61772,5347,1762,1896,1102,3829,3634,36885
19582:17,302,654,76,616,58,8,866,84,29
19583:62080,92810,435,55612,69844,18568,25790,110625,56590,70004
19626:84087,33233,1966,2675,731,535,375,4054,568,1462
19646:25718,85326,113242,51913,107529,51782,2583,18194,3207,44488
19680:121526,86678,17642,17,302,654,76,616,58,8
19682:58477,1277,16912,24341,87900,32301,18298,54372,34024,15534
19692:19763,999,105245,10054,34269,5761,50313,45267,20505,2117
19705:73512,8,18496,34325,22161,45390,101,12878,17265,81397
19707:74943,1791,8996,3103,1898,16404,11839,6395,16397,3852
19757:75067,83577,116253,119895,81910,103049,37200,66509,58162,56580
19759:7210,12382,535,22633,1784,10060,14147,16939,2717,23031
19763:113780,81574,62460,114573,12692,114712,45128,70970,80530,23040
19764:9003,99520,16922,1009,121713,1749,1039,1930,47380,79924
19768:3526,119323,88525,37508,113199,92532,51844,119243,39280,70942
19774:4575,12332,294,57518,3126,12734,15288,2423,47525,138
19781:278,55426,106258,77305,85379,10030,87171,89361,109221,114230
19788:294,27211,10456,44985,114240,120366,193,98440,10819,6249
19814:99817,11055,6398,25024,29711,84032,38934,92077,38307,21297
19832:50803,67824,109244,56034,101490,59814,24141,113007,908,790
19847:15326,98414,114414,100764,106009,42379,85273,91270,17705,20655
19852:41553,25098,17,302,654,76,616,58,8,866
19881:26558,92840,34244,16855,48607,426,57443,108885,76089,76952
19882:1359,5812,30068,15212,7305,38705,12570,114615,87110,113877
19887:58415,113798,39817,116911,26714,88298,87520,40683,90168,76448
19893:42291,56031,709,92044,17164,3028,654,85875,47380,106189
19950:43310,162,90844,58033,65,51877,10275,6793,13025,327
19965:72274,72484,58415,113798,39817,116911,26714,87520,40683,90168
19983:43937,59172,113596,43663,3109,33396,97915,34540,85605,73039
19985:83504,23948,18344,22283,28198,38947,21892,7249,6270,62605
19996:190,303,1102,138,15573,54571,87220,74817,1638,86964
20059:16742,98548,79085,78277,96783,102919,97117,120307,90675,69380
20067:110585,25486,68854,41171,48931,97802,18994,109209,53740,71240
20073:26340,40552,26919,5353,4068,87928,20952,929,52391,58356
20074:33130,72538,23467,46234,97559,13505,4292,119353,119,18194
20075:4900,67362,724,66977,83779,111369,10733,110803,62742,114270
20094:29839,96079,51667,20868,48265,24835,2071,19419,71509,87776
20095:112471,31101,48793,370,41126,46913,77149,44957,31855,5998
20115:79618,108434,73961,69579,17841,8322,65238,106063,37851,4409
20116:17321,17,302,654,76,616,58,8,866,84
20120:525,19092,109830,41777,8776,294,13772,62526,105064,21627
20125:96518,17,302,654,76,616,58,8,866,84
20160:63990,49558,98123,96893,17227,31292,34602,7226,14498,5414
20161:15720,2063,7491,93,3937,30708,17191,2829,71584,20405
20166:63711,67501,16679,26295,74621,71987,50440,64133,49096,72346
20183:119864,1592,97552,88458,42209,91247,47778,111816,119472,39485
20206:48356,66245,1124,61648,7180,32802,100001,10020,51478,2153
20208:79618,108434,73961,69579,17841,8322,65238,106063,37851,4409
20220:42210,30020,35198,10733,15335,78873,31063,5741,1786,26735
20233:18343,64108,99778,117741,88198,15531,91360,3547,76391,29322
20234:278,55469,5638,58529,28544,120255,51933,91694,20631,80239
20257:108132,18966,23812,7005,1535,96783,20734,11356,1200,90675
20268:121705,8312,12492,90615,53025,3502,14855,11574,121851,82282
20294:25913,17,72034,50658,71626,88065,56463,61982,88215,91212
20299:5117,16272,7700,1598,52990,8213,61,4174,3347,803
20304:58979,28275,120063,49503,103722,46230,109658,69426,74982,9821
20305:120821,79618,108434,73961,49726,62233,69579,52455,17841,8322
20316:92932,14289,96967,13963,41,73163,909,7578,10733,19037
20319:79393,88561,94441,77392,30029,18915,109150,69565,35780,96023
20322:107413,5017,31652,833,101,2859,94885,1402,59508,3886
20327:25969,114491,11955,37414,66437,5155,14564,43683,102704,32397
20333:98478,25359,60428,73747,51061,54715,65439,47003,108153,12411
20334:108599,36807,28266,71559,5729,119683,121749,53328,10295,10749
20360:333,104736,29054,4042,108860,75207,114453,9710,6058,105762
20378:73419,83779,68632,70116,71078,80441,95305,96545,52757,11468
20379:5253,330,13312,15703,98848,23574,29828,90015,94850,115688
20380:2570,1102,1762,2162,86411,22633,41190,8688,6945,7506
